beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,volatility,dV_dK,dV_dF,dV_dalpha,dV_dbeta,dV_drho,dV_dvolvol
0.5290000470727683,-0.4313257023692131,0.6072006178088486,0.0177232362842187,0.2208294692914933,0.0559146949090063,0.0498491225902327,-0.1148263288752619,0.89696807,-6.892687,-1.1514854,3.9224763,-2.6266646,0.06574124,0.04707313
0.6076459176093341,0.1398338228464126,0.2574736247770488,0.0062943489104509,0.1174178748391568,0.0355659315362572,0.0401725575929079,0.1217959152305558,0.43078375,-1.5125427,-3.033112,3.6605256,-1.4085084,0.021721482,0.033098422
0.9818643294647336,0.2508344426751137,0.4051100164651871,0.0372203772701323,0.1628392571117729,0.0313116890378296,0.0778014229936525,0.910168241905693,0.27139822,1.5102565,-3.8477213,1.0085833,-0.49264237,0.08667183,0.28650025
0.5156094523146748,-0.4192494124174118,0.5051222588866949,0.0441599997831508,0.3653537709265947,0.0527993643470108,0.0517721569125951,-0.0196466583428098,1.5230494,-9.178916,-5.0075603,4.1791935,-4.772984,0.1877333,-0.027159188
0.7610463358648122,-0.4030159503221512,0.3537383453920484,0.0106801338121294,0.3167751661036164,0.0444257838465273,0.0399778930284082,-0.1054933911078748,0.676491,-3.8394468,-0.081605196,2.075688,-2.104656,0.021573693,0.017549403
0.4590012466162443,0.5589575558900834,0.7673451545648278,0.0420941217476502,0.3425110900774598,0.0476637270115316,0.0425680615846067,-0.1130664245754913,2.0927217,-9.667973,-18.959635,7.097934,-7.4539948,0.09149504,0.30004334
0.4454879311844706,0.1480399206280708,0.4178512980230153,0.0462286081397906,0.0833984991535544,0.0597968301363289,0.045818112110719,-0.266273177919124,0.43251905,-2.6817265,-1.9727919,5.2078238,-1.2805994,-0.051540345,0.03501536
0.6112608136050404,-0.1711546733975411,0.698156790714711,0.0453869501454755,0.3351614963263273,0.066299714744091,0.0638939425474673,-0.0369610336043633,0.9979816,-4.0590997,-1.8916754,2.9531672,-2.761826,0.10757345,0.08703103
0.7676602205634117,0.4966762080788613,0.1759258312173188,0.0184882474737241,0.0985350063070654,0.05033670341596,0.0712149414885789,0.3469681475802987,0.20728922,0.4206129,-1.4712337,1.926439,-0.53325623,0.026412368,0.11074244
0.2724507764726877,-0.0651741385459899,0.7937453847378493,0.0346686807740479,0.3467950493562967,0.0517869634926319,0.0502301767781351,-0.0305224704354668,3.7578828,-36.39131,-34.144657,14.2530365,-16.501854,0.5100007,0.35817647
0.3534004838950932,-0.6097862705588342,0.5748700741678476,0.02214905701112,0.2836716721765697,0.0306405939720571,0.0688259101007133,0.8092545441487738,1.9695357,-13.605501,-17.086725,7.95956,-7.6863194,0.568462,-0.34687704
0.9465654342249036,-0.1953222468495369,0.2935655768960714,0.043499479452148,0.2130587207153439,0.0645168444886803,0.0639981826305694,-0.0080716580108583,0.24779865,-0.5656065,0.35670584,1.1580682,-0.67819864,0.0040852726,0.009389189
0.4695671370066702,0.507490909099579,0.4847660941071808,0.0248743923427537,0.203841135604307,0.0221257067099213,0.0379626011662185,0.5398613631918299,1.4997119,-7.302045,-24.200241,7.515924,-5.401072,0.19044471,0.34552646
0.2663596834428608,0.1228693425655365,0.5396218222565949,0.0192899904260411,0.3998081183526665,0.026290921550244,0.0265473902270538,0.009707754934804,10.293668,-261.25916,-265.34686,47.430058,-79.97533,1.1415472,0.77628624
0.6280982033349574,-0.454790186882019,0.273354378901422,0.0137581895617768,0.2150967434514314,0.0648604733496904,0.0611293415673256,-0.0592464259152893,0.60198706,-2.83745,-0.7296539,2.7598915,-1.6595438,0.01281333,0.0067778844
0.3285014214366674,-0.4206823796033859,0.6867051442153752,0.0465026035020127,0.3975679373368621,0.0169418990798294,0.0123088486911728,-0.3194713796712993,12.008777,-634.3797,-447.10458,57.622578,-118.43026,2.8063211,-0.92628014
0.3858786175586283,-0.0061486721038818,0.2080512776970863,0.0326084601879119,0.178146955743432,0.0141572098992764,0.0960753095010295,1.914908330059121,1.3355726,-5.018167,-25.563164,7.7147675,-4.4121466,0.22312534,0.21358554
0.5603311289288104,-0.0345950707793235,0.4662798624485731,0.0384099191986024,0.0837701558601111,0.0361107419990003,0.0349620429333299,-0.0323273979870676,0.37038782,-2.745737,-1.851259,4.4214487,-1.2383761,0.0016581416,0.028598512
0.6737331933528186,-0.4302288725972176,0.6144801367074252,0.010747835910879,0.0796935657039284,0.0671558129414916,0.059574503950472,-0.1197877892588848,0.21765961,-3.445109,2.1085298,2.4475875,-0.54140276,-0.018079564,0.04667861
0.4363747233711182,0.0602377280592918,0.333194527681917,0.048897968577221,0.2499885151628404,0.0236550227738916,0.0267941610117743,0.1246085192497629,2.124027,-24.383034,-28.141998,9.361423,-8.966171,0.16298866,0.1410505
0.415501892529428,0.4849062159657478,0.4692659733816982,0.0269264766573905,0.2400162232574075,0.064970346968621,0.0683965066042995,0.0513907849658915,1.2437212,-3.8513985,-7.7803993,5.4809537,-3.5624802,0.048176527,0.14205027
0.6063407620042562,-0.3161789238452911,0.3479297471232713,0.0323501986637711,0.1669626767281443,0.0688244199752807,0.0671822367746725,-0.0241497445870779,0.48341632,-2.2477121,-0.5492166,2.8726025,-1.2993783,0.012670785,0.016596068
0.810590329580009,-0.1849018797278404,0.1939049767330289,0.0067019278788939,0.2355604792479426,0.0671712018921971,0.0671485390801441,-0.0003374457410952,0.3930491,0.3560726,-1.4616807,1.6646656,-1.0613565,0.0067254305,0.006156395
0.2983321715146303,-0.5460430830717087,0.2372803501784801,0.0343234205013141,0.3758290115278214,0.0610157359950244,0.0278006377536803,-0.7860728368237359,4.318498,-72.79657,-35.060104,15.786489,-21.734884,0.13787842,-0.16155708
0.6805786193534732,0.3200741812586785,0.2071437480859458,0.0289583149459213,0.1220262294635176,0.0325873642973601,0.0278461530758067,-0.1572297882967261,0.37157917,-1.1443245,-2.7270603,3.0974755,-1.3226726,-0.013244748,-0.002984006
0.321668420638889,0.3435528099536895,0.2973281510174275,0.0238131696404889,0.1849685508757829,0.063691399693489,0.0110685644578188,-1.7499404810976065,2.2049878,-65.41233,-16.853903,14.325889,-9.658923,-0.2033441,0.021651
0.482484954483807,0.4764712259173393,0.572814070340246,0.0334849370690062,0.1806505803018808,0.0403554872982203,0.0339617738890704,-0.1724917832513033,1.0320702,-4.488427,-10.429409,6.1324477,-3.625893,-0.026048899,0.07753754
0.4811768161132931,0.1104668259620667,0.3926971536129713,0.0365851456020027,0.2794585720170289,0.0377578508481383,0.0637903309101238,0.5244082021730674,1.400709,-5.461205,-10.586116,5.1595507,-4.4140415,0.18319476,0.16673028
0.9444773495569824,-0.4162160560488701,0.2346267442218959,0.0494547328911721,0.3025536394212395,0.0223901070840656,0.0383662999607622,0.5385602558113137,0.34630573,-0.8752667,0.61675394,1.1769786,-1.2598599,0.07876003,-0.056795344
0.8794589272700251,-0.4030381828546524,0.1817894005216658,0.0311558601493015,0.2486825708765536,0.0152980752661824,0.0138789374689293,-0.0973546199704468,0.4158031,-4.537668,0.89109826,1.6461556,-1.7349527,-0.00035309792,0.01478773
0.4740919969975948,0.5331020891666414,0.1604207349941134,0.0062130008637905,0.0822796399705112,0.0433384203352034,0.0413650324475215,-0.0466036501868241,0.43538487,-1.7632265,-3.670331,5.361547,-1.3944279,-0.001718998,0.0060986187
0.9273206619545816,-0.1442922264337539,0.3251954502426088,0.0141394369071349,0.2651666722260415,0.0661584284901619,0.0876491219783201,0.2812892966945557,0.31909886,-0.044918947,-0.28750056,1.1912371,-0.81463456,0.05516839,0.019832002
0.5822837525606155,-0.5522269010543823,0.5324943820014596,0.0421097899554297,0.2579763018991798,0.0191836809925735,0.0918536781938746,1.5661368871999568,0.8155813,-1.8873686,-7.9448624,3.0231137,-2.4903717,0.5837084,-0.001438329
0.529570241831243,-0.3304140508174896,0.2409851630218327,0.0298560871416702,0.0808500328566879,0.0145352083630859,0.0169428812519783,0.1532738913002578,0.56548995,-10.104699,-6.698568,7.061206,-2.384937,0.031855106,-0.017596465
0.4943115601688623,0.5343582600355148,0.5811149359680713,0.0182190606836229,0.3759977172128856,0.0124682476371526,0.0322302449541166,0.94972007246193,3.4101555,-26.81372,-91.23274,10.527766,-15.631346,0.71932507,1.0032374
0.2671874752826988,0.4801693454384803,0.1911259891465306,0.0220618122117593,0.2218326976988465,0.0107576972804963,0.0767442005313932,1.9648562960614135,3.4589355,-24.738392,-132.37108,20.438604,-16.659649,0.29348612,0.9128138
0.7247889970429242,-0.5477729558944702,0.5614498073235155,0.0056364135164767,0.2831582421436906,0.0439433842524886,0.0460216727039704,0.0462103474263271,0.6439337,-5.0636015,1.3690186,2.218401,-1.9886608,0.08587074,-0.021613657
0.9036267566494643,0.0752117529511451,0.7615608685649932,0.008844181690365,0.1994773369282484,0.0150016179680824,0.0155236222967505,0.0342048231077084,0.31539202,2.4276676,-4.5342374,1.5779375,-1.3154236,0.025696397,0.041631635
0.6047512195631861,0.3592798113822937,0.2193063509650528,0.0337075002351775,0.2332750992383808,0.0484196129068732,0.0488406977573694,0.00865897874729,0.7835928,-2.4712813,-4.0075355,3.41363,-2.4110508,0.01737523,0.05645427
0.3598999221995473,-0.2847607120871543,0.5406536160968245,0.0434774888586253,0.1018830827437341,0.0455480127781629,0.0524373242957517,0.1408516379941449,0.7075743,-5.610832,-3.672865,7.0766864,-2.2127082,0.07804525,0.026751466
0.4475412350706756,0.3154299974441528,0.7818041563034058,0.0174213907076045,0.3590767352841795,0.0471047782897949,0.0435973132546214,-0.0773789199103572,2.267097,-13.200726,-18.07897,7.194059,-8.108352,0.21246982,0.3439315
0.7500014366395772,0.2770102187991141,0.5746968287974596,0.04213118606247,0.3854745370335877,0.0396678979322314,0.0105158708197996,-1.327656621635363,1.0608488,-17.189543,-1.8440475,2.6348195,-3.8940923,-0.30623394,0.27937424
0.4995179241709411,0.4780896678566932,0.40851782951504,0.0441350362123921,0.1039657017681747,0.0245661342516541,0.0186811147350817,-0.2738557316936775,0.7083064,-5.346275,-11.223213,7.2182164,-2.8726351,-0.05057907,0.0036585368
0.3709601453132927,-0.558702065050602,0.1850952165201306,0.0405308184772729,0.1428016506601125,0.0326898238994181,0.0400427999114617,0.2028850461255492,1.1551079,-10.91907,-9.7705765,8.423086,-4.1033897,0.047368586,-0.10550842
0.8300484715774655,-0.1160945922136307,0.1175997481681406,0.0451923211384564,0.0951463073957711,0.0140025398135185,0.0132316138584438,-0.0566297729602772,0.19802992,-1.8804755,-0.61987853,2.0755138,-0.8487611,-0.0022845566,0.0067729675
0.7306412090174854,-0.0163487777113914,0.3569309499114752,0.040782847427763,0.3066172709222883,0.0105633801221847,0.010667392191123,0.0097983153470895,1.0564184,-13.614265,-13.335546,3.4640634,-4.854986,0.073271036,0.058718916
0.4884444474615156,-0.6854163989424706,0.1041933014988899,0.0423310497356578,0.2955529488623142,0.0111681686341762,0.0115550961794225,0.0340589216400497,3.1168444,-82.89215,-78.52153,12.135376,-17.27296,0.11575103,-0.71093607
0.9660170497000218,-0.2639993652701378,0.1522099622525274,0.0058770407736301,0.1972512573935091,0.0448074676655232,0.0448916805395856,0.0018776744370406,0.21908073,-0.61140335,0.44671604,1.1085358,-0.67932993,0.0022592098,0.0016229454
0.751012911144644,-0.2469558507204056,0.4311771373264492,0.0225926322722807,0.3671976107172668,0.0308701356872916,0.0812717562867328,0.9680093211024964,0.75781053,-0.86600876,-3.5714383,1.975696,-2.1823347,0.26710474,0.07553612
0.5614164055138826,-0.2464603945612907,0.5166852282360197,0.0448522854316979,0.0522666938602924,0.0552578659541905,0.0538808620179823,-0.0252353502126287,0.19213247,-2.1714702,0.6116871,3.6295002,-0.55308473,-0.0008369833,0.017247746
0.8768781446106731,-0.5495825827121734,0.7979689649306239,0.0230197614431381,0.3963117258623242,0.0180235470831394,0.0723229550756514,1.3894625020904348,0.5820511,1.7373033,-9.312058,0.8646322,-1.1679357,0.57212055,0.25781298
0.5855988124012947,-0.2167225539684295,0.5737893669866025,0.039544542520307,0.3894010955933482,0.0695591355301439,0.0754543792532944,0.0813509636000638,1.166916,-3.9664927,-2.6630516,3.0026278,-3.1632512,0.15610027,0.05221199
0.608652902804315,-0.4688688904047012,0.717070271074772,0.0400398453976959,0.1504820853471756,0.0362671290896833,0.0371458570845866,0.0239404500535377,0.5459435,-7.2290087,1.6131847,3.566303,-1.8040468,0.074142456,0.016855557
0.5022228844277561,0.0496336266398429,0.5918249588459731,0.0321388620510697,0.2563628575764596,0.0197199025191366,0.0356368259713053,0.5917511346789002,1.6722498,-10.942172,-23.778172,6.7301717,-6.3808,0.35554838,0.2302612
0.5893532925844193,-0.3366376638412476,0.3170519894920289,0.0470724234683439,0.2326976895332336,0.0255437635071575,0.0246670273489452,-0.0349257704318428,1.0566537,-10.931589,-6.38463,4.5285983,-3.9533,0.055709243,-0.003126673
0.57418890690431,-0.4084697023034096,0.2778660894371569,0.0174009370617568,0.1608696846291423,0.0145839349366724,0.055354356477037,1.3338347877778598,0.6749249,-3.0652766,-8.390281,4.263346,-2.426828,0.22858375,-0.054196462
0.6261896710842848,-0.1539692685008049,0.1110995003022253,0.0083870153408497,0.3578534242231399,0.0348938637785613,0.0301850409480211,-0.144964521969853,1.2992828,-8.391787,-6.8651304,3.6843812,-4.5926256,0.021430016,-0.0052022394
0.3915331227704882,0.3897866606712341,0.6549984133802355,0.0386097117513418,0.0766360913868993,0.0620797116495668,0.0755513033224269,0.1963927086500105,0.4377776,0.6478281,-4.800145,5.340866,-1.0892922,0.050646424,0.09458739
0.8297443473525346,0.1492767751216888,0.681858504191041,0.0331233794847503,0.2992128322832286,0.0602502781338989,0.049430972808479,-0.1979299810375788,0.51041895,-1.1257867,-0.5269649,1.7156245,-1.488191,-0.046043456,0.06443604
0.2727761019021272,-0.4960587292909622,0.4867069176398217,0.0254229453671723,0.3203307247720658,0.0530474621430039,0.0287249123770743,-0.6134222516288003,4.1560407,-72.46786,-37.631504,17.50526,-21.184599,0.31606555,-0.022992045
0.4212768379226327,-0.0841804221272468,0.5724823294207454,0.0337760991975665,0.3659058334305882,0.0553407523594796,0.0557865752186626,0.0080236834758368,2.0853324,-12.147818,-11.521897,6.211404,-6.971589,0.24487472,0.15000871
0.4908966893330216,-0.1682960733771323,0.14171296460554,0.045324882864952,0.3473519361112267,0.0366434835270047,0.0420865279342979,0.1384920782026638,1.8600706,-12.383083,-13.274063,5.6976933,-6.674114,0.06829393,-0.037997995
0.6582350494526327,-0.6606550231575966,0.108967899158597,0.0126874034851789,0.3797137490473687,0.0413784050941467,0.0372402329184114,-0.1053694217472262,1.1440471,-6.1592298,-3.8674796,3.0006375,-3.7556543,0.02031374,-0.101908594
0.6537537910416722,0.4168884709477425,0.6522693626582623,0.0344435065193101,0.1500651911832392,0.0586573123000562,0.0542234405907022,-0.0785989460507951,0.4141392,0.8173449,-3.3012958,2.8738902,-1.2309233,-0.028525531,0.02851601
0.7899779379926621,0.2315614730119706,0.5959190046414733,0.0145397472567856,0.2946646715980023,0.0529450579732656,0.039164666486904,-0.3014797586607143,0.57608825,-1.4066851,-1.287952,1.9920962,-1.8048,-0.07148379,0.06168607
0.4484710474126041,-0.1418248087167739,0.5221692645922303,0.0433885572431609,0.2343259091023355,0.0122846576943993,0.0122041507071436,-0.0065750261072987,2.8947775,-78.923325,-70.2571,14.131165,-15.571418,0.43717384,0.11264531
0.4360451202094555,-0.0801279231905937,0.4716685077175498,0.0280059727886691,0.0568974629975855,0.0693477384001016,0.0769475486655015,0.1039904687396077,0.2529852,-0.77290136,-1.1906321,4.4266467,-0.6602155,0.029243648,0.02150425
0.4087313940376043,-0.7831770315766335,0.4540445274673402,0.0234046228975057,0.219856386911124,0.0211238984018564,0.0547666147165,0.9526757625760616,1.4101757,-12.282844,-12.696598,7.237948,-5.711593,0.4271598,-0.52071726
0.3462468744069338,0.0341303378343582,0.5062143363058568,0.0417520508728921,0.1731685145758092,0.0116896566189825,0.0971298571676015,2.1173444157432773,1.6914244,-5.7797,-43.345448,9.434502,-5.3456783,0.5531349,0.54318434
0.4044260360859334,-0.0978090703487396,0.1887625045143068,0.0108574157999828,0.2763879926875234,0.0386042158678174,0.0362471476895734,-0.0630007961009491,2.0660117,-18.902771,-17.420012,8.2477455,-7.879378,0.06850493,0.026222799
0.4322451576776802,-0.6844099804759026,0.7735872300341726,0.0488975963369011,0.248802169598639,0.066751827225089,0.0553336606966331,-0.1876002551891846,1.2254865,-10.470088,-1.0035009,4.575534,-3.4806724,0.19497031,-0.00228066
0.4993674109876156,0.2179310873150826,0.7721297455951572,0.0424528134753927,0.1359828982502222,0.0529222777485847,0.0519757045037499,-0.0180479913590626,0.63040704,-1.4926788,-4.623396,4.7337775,-1.8915384,0.0073124766,0.07858249
0.907604630663991,-0.4558815971016884,0.5021524024195969,0.0165956976404413,0.1590599989052862,0.069417090434581,0.0717425467085403,0.0329508735573009,0.20038268,-1.5903859,1.3751519,1.2682894,-0.53720975,0.018964157,0.00042651268
0.2597061558067798,0.5809316962957383,0.2981793868355453,0.039062149785459,0.1993555933702737,0.018377631586045,0.0163795710829399,-0.1150993577422301,5.6606054,-189.35452,-185.3162,44.092308,-38.902306,0.23432255,0.65550554
0.4745064077340066,-0.3142233714461326,0.433818393200636,0.0159215005580335,0.3110174164175987,0.0523012696951627,0.0677387936646118,0.2586383909837804,1.3698789,-6.46292,-5.8304734,4.544433,-4.1580663,0.1734711,-0.020497534
0.2693517962098121,-0.2294892519712448,0.765211883187294,0.0345971029251813,0.3413497576024383,0.060265675522387,0.0526795087661594,-0.1345361612091313,3.3224542,-30.822908,-23.813087,12.264502,-13.711551,0.43695092,0.22839347
0.748702888879925,0.6694108679890634,0.1379650614224374,0.0207336775260046,0.0792702096514403,0.0309897280111908,0.0312606619977755,0.0087047068238171,0.19072077,0.71357965,-2.268453,2.40918,-0.66195023,0.00092828274,0.008866821
0.3124311434291303,-0.5204821318387985,0.4821312427520752,0.024978370857425,0.276057701325044,0.0234049253910779,0.0271674373719958,0.1490726136849952,4.0684967,-75.6882,-73.373405,19.880835,-23.316835,0.59712505,-0.36642423
0.5879201702773571,0.0399859458208083,0.6645766311325133,0.0205234873061999,0.2646274357102811,0.0348303095065057,0.0350336434908606,0.0058208718445999,1.1056713,-6.189987,-7.1016436,4.2569504,-3.811557,0.10596812,0.123167045
0.5693567255884409,-0.726111051440239,0.4307636768557131,0.0421950441366061,0.0537149121519178,0.0689675373397767,0.0107852550037205,-1.8554559966968855,0.51123536,-15.970326,0.8396019,4.942891,-0.9052128,-0.09277725,0.55239165
0.6495096762664616,0.6072596341371537,0.4822987185791135,0.0375159958051517,0.1154899144545197,0.0334352980181574,0.0141725513385608,-0.8583050792086012,0.3833534,-5.0761023,-1.886434,3.3355024,-1.4561933,-0.27367488,0.043435548
0.6722136921435595,0.1007097795605659,0.6414215239696205,0.0142409937223419,0.1678101453930139,0.0604780984297394,0.050026788637042,-0.1897226553757553,0.45073506,-2.0183322,-0.7593646,2.6705444,-1.2985184,-0.04714665,0.05721119
0.3488615260645747,-0.5454163238406182,0.4418140141293407,0.0263292119093239,0.1921471321024001,0.0640088006854057,0.0652134682656832,0.0186454314769426,1.1506373,-7.7416625,-4.098016,6.1317487,-3.387199,0.08484101,-0.020637691
0.5877225427702069,0.7483162567019463,0.2874300182797015,0.0326480957353487,0.3871802409179509,0.0534325557760894,0.0488396173329301,-0.0898784048323128,1.3821362,-3.8931365,-7.8550644,3.8205345,-4.3846893,0.038919926,0.16476037
0.2909142826683819,-0.178138367831707,0.5156693505123258,0.0129991594469174,0.1470460435841232,0.0368598522432148,0.036367418047157,-0.0134496784401734,1.6274987,-18.481703,-15.672307,11.986494,-6.097105,0.102882266,0.09639209
0.3992813914828002,0.208646647632122,0.1156770084053278,0.0313603530218824,0.2953033730853349,0.0376764832437038,0.0340934706681915,-0.0999302232294911,2.3492846,-22.966837,-21.849833,9.054657,-9.389705,0.047220945,0.12702547
0.8348460719734431,0.6211785569787025,0.4948593189008534,0.0360051730135455,0.1661982194054871,0.0147539523988962,0.0145195748197521,-0.016013279556664,0.3414399,8.784489,-12.575453,2.1127224,-1.4752665,-0.0053151846,0.02079723
0.448217445500195,-0.6345240578055382,0.2012029164470732,0.0307059888215735,0.3049690290819853,0.0672095783799886,0.0808650890458375,0.184966425949346,1.2782642,-5.3595247,-4.388052,4.3280993,-3.5886724,0.06409705,-0.15761249
0.6392637515626848,-0.785318447649479,0.7340551749803126,0.0221278795879334,0.357980051683262,0.0254295829311013,0.0495806336542591,0.6676871283312431,0.9068497,-8.244024,2.3962297,2.693345,-3.4224145,0.55783087,-0.34915447
0.492841868661344,-0.6973789215087891,0.3673972627148032,0.019620148059912,0.1351481111720204,0.0691107068955898,0.012285412820056,-1.7272970576134936,0.9929969,-23.081362,-1.4974142,5.646967,-2.6553092,-0.12909248,0.54029024
0.5873868755251169,-0.6417128279805184,0.2412712280638516,0.0109045562101528,0.3325619301293045,0.0545100029930472,0.0925995659222826,0.5299002279924012,0.9355378,-2.9975615,-2.2140865,2.9023788,-2.611762,0.11045104,-0.23077443
0.5819883698783814,-0.1759860172867775,0.6661414199508727,0.0304980421438813,0.0510192608926445,0.0270181299932301,0.028443896335261,0.0514254756017834,0.23337825,-2.6557713,-0.8248691,4.587075,-0.84102327,0.027403042,0.020581758
0.5311893066205085,-0.3843189373612404,0.2510769242420793,0.0088219712814316,0.3804849466308951,0.0305606640316545,0.0662960742367431,0.7744169904764601,1.5970684,-6.853184,-10.779426,4.3939104,-5.3730955,0.19720066,-0.20300107
0.642486996948719,0.5581470355391502,0.3294296542182565,0.019342148117721,0.1055081428959965,0.0267699313908815,0.03164640334196,0.1673452090298537,0.39605212,0.99181056,-6.301752,3.6401973,-1.3529806,0.027566016,0.075622655
0.8570098317041993,0.5854879468679428,0.7875746175646783,0.0259427781775593,0.1826413824222982,0.0398466887883842,0.0197813276015222,-0.7003008675784388,0.3106895,-8.418658,3.413563,1.1683694,-0.7506011,-0.2745056,0.16485943
0.933474793471396,0.2918437480926514,0.6261742481030524,0.0077312058489769,0.2454716977663338,0.0607808053866028,0.0085099906427785,-1.966033195221172,0.54818875,-19.063602,2.3932552,1.0267637,-0.93455684,-0.25651217,0.5434944
0.6019703283533454,-0.5098979875445366,0.2480176098644733,0.0428842994756996,0.3073938309215009,0.0584831362403929,0.0547388522094115,-0.0661647079339489,0.9595876,-4.598905,-2.1576836,3.088853,-2.7862854,0.03437805,-0.030261861
0.3648393893428147,-0.5646293133497239,0.4573168331757188,0.006763399625197,0.2602048225700855,0.0509491481259465,0.0519604845590291,0.0196554776511574,1.7414694,-13.813246,-8.89834,7.085938,-5.925554,0.17730534,-0.08851327
0.6888506087474525,0.5750494554638863,0.6538457557559013,0.0303082631994038,0.3469552174210548,0.0158350417204201,0.0693838754715398,1.4774291839248492,1.416874,0.5623491,-25.302452,3.349986,-3.7909937,0.37900162,0.7356708
0.359136463124305,-0.7937593758106232,0.6169045275077224,0.0070575914345681,0.1777666489593685,0.0522650247253477,0.0421948854718357,-0.2140283877140348,1.278733,-14.746455,-3.1325245,6.898856,-4.062384,0.13177669,-0.027942233
0.3169642901048064,0.3541220471262931,0.2303024447523057,0.030348244542256,0.214691159222275,0.059689863808453,0.0874400736717507,0.3817914658782082,1.3626581,-5.323239,-8.6848,6.7092695,-3.8633094,0.06927991,0.16533288
0.7128066107816995,-0.6628467306494713,0.5515444792807103,0.0264348476519808,0.3647156476974487,0.0653829393908381,0.0318253070581704,-0.7199995661192257,0.97380906,-9.248804,1.0479745,2.155985,-2.5174544,-0.00250867,0.16836712
0.7154521686583757,0.0976635336875915,0.6212466049939395,0.0122154598403722,0.1736372195649892,0.047329487837851,0.0448808900732616,-0.0531214294607598,0.43090263,-1.0491122,-1.6146421,2.4996972,-1.3346775,-0.0018650591,0.04420126
0.786370904147625,0.4727056220173835,0.6265830205753445,0.0437045156396925,0.2111111859325319,0.0306509845145046,0.0305299835420419,-0.0039555153856655,0.46540105,3.3389418,-6.6561646,2.2634437,-1.6531957,0.0024154186,0.048216242
0.8197537592239678,-0.0497736424207687,0.2746554194018245,0.0192692650808021,0.0559860811568796,0.0117347251623868,0.0117696951771034,0.0029756139495742,0.12543863,-1.4560053,-0.46608037,2.240158,-0.5574027,0.0014027283,0.005465145
0.686128122676164,0.4136706113815307,0.2381039462983608,0.0238387307152152,0.1271701065823436,0.0629811139777302,0.062382730271985,-0.0095464247089073,0.3056091,0.026987731,-1.5610145,2.4209092,-0.8511638,0.000831306,0.013449833
0.7592968419380486,0.2016571149230004,0.7737658159807325,0.0181902253860607,0.3328527063131332,0.0598343598283827,0.0178050297871232,-1.2120990853268854,0.8893258,-13.912931,1.2965701,2.1236076,-2.377832,-0.32233232,0.38763058
0.2883851753175258,0.3497388705611228,0.2102873727679252,0.0128070103516802,0.2254776301793754,0.0549315165542066,0.0523041679197922,-0.0490111953901535,1.9546114,-14.314858,-15.172701,9.860731,-6.79628,0.03695345,0.1252085
0.4980974972248077,0.3911653071641923,0.6737998524680734,0.0315891915932297,0.3983876404818147,0.0351616358011961,0.0966452979156747,1.0110919576027997,2.004033,-3.5741448,-18.7831,5.030559,-5.6213193,0.48152542,0.6013469
0.6302469750121236,-0.075052398443222,0.1734989311546087,0.0072808791743591,0.3935444334987551,0.0599608786776661,0.019486498706974,-1.1239704757575917,1.38745,-13.0845995,-4.360833,3.5491533,-4.7473345,-0.04374647,0.1107984
0.9097443727217616,-0.335533358156681,0.3728357366286218,0.0123235048772767,0.2233592944219709,0.018062868155539,0.0805544131901115,1.495074548351118,0.34703815,0.89208055,-5.083725,0.9903862,-0.7202115,0.20507663,0.33957478
0.6524376271851361,0.265788945555687,0.1068535362370312,0.0068948750151321,0.0855555801652371,0.02430513843894,0.0235419136675944,-0.0319053935666618,0.31355828,-1.7265809,-2.8287718,3.679078,-1.17521,-0.00024560094,0.0050571035
0.2625768283940852,-0.4438146531581879,0.7721942686475813,0.0426563412975519,0.1823561743367463,0.0185886581800878,0.0057444195635616,-1.1743227465925998,8.33491,-886.99756,-289.17313,77.86378,-75.96022,1.1676974,0.10968202
0.8438003096915782,-0.5378241926431656,0.4585846352390945,0.0438794710626825,0.2249871991109103,0.0690306435152888,0.0752480404053947,0.0862393472382758,0.32662436,-1.8182526,1.2342665,1.4687942,-0.8764847,0.040956095,-0.019293964
0.8875823455862701,-0.6802610084414482,0.3293242299929261,0.0050024332664906,0.2641142641659826,0.0134641773812472,0.0129091218702969,-0.0420984480820263,0.4263697,-10.388253,6.515834,1.5618448,-1.7968401,0.014994696,-0.0067000985
0.7120691054873168,0.7342419996857643,0.7307419368065894,0.006748974872753,0.1649352921172976,0.0367840676009655,0.0345126558523827,-0.0637387127306517,0.4347226,6.0096602,-9.315998,2.8484116,-1.5444707,-0.043884873,0.008978091
0.2705823296122253,-0.273973423242569,0.3083074166439474,0.0189480775082483,0.1082527762744575,0.0631598880700767,0.0612370381429808,-0.0309172123468639,0.83646387,-5.79513,-4.2649465,7.9057536,-2.4249682,0.014600337,0.029385872
0.7805260973982513,-0.4599918559193611,0.1218127378262579,0.0422186342068016,0.1193394688423723,0.0193192455358803,0.0198189817488739,0.0255383755674316,0.2816747,-2.9594002,-0.16313195,2.359656,-1.109311,0.00394319,-0.009069508
0.3248574165999889,0.375562171638012,0.3010718773119152,0.0151827818481251,0.1291253057308495,0.0491240407899022,0.0525416355933656,0.067257370120273,1.0007159,-5.5863976,-8.312653,8.050993,-3.1218567,0.025010467,0.08028023
0.5976080490648746,-0.4534268036484719,0.6186091550625861,0.0485199863184243,0.3835381658282131,0.0490739786997437,0.044918451529368,-0.0884802714026901,1.2974974,-8.712651,-2.2152698,3.2402139,-3.9995568,0.19214875,-0.0029707104
