beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness
0.33693141607567667,0.6962977334856988,0.40813682321459055,0.015574746546335519,0.22073842068202798,0.0447816177085042,0.07452317519113422,0.5093124171918896
0.9074738390184939,0.18333174586296086,0.3363323032855988,0.011037874235771596,0.0515857482329011,0.05194641483947635,0.03321714653167874,-0.447146499012174
0.38560614593327047,0.2124534696340561,0.7966153863817453,0.020708986911922696,0.3154747833963484,0.031446550730615856,0.032699470807728205,0.03906959209281444
0.29573143092915416,0.09110279977321623,0.30323752593249087,0.010851111351512373,0.36784954532049596,0.06943487744778395,0.08627495162189007,0.21715001008298573
0.8020899160392583,-0.34534217566251757,0.5626306431367993,0.049245725148357455,0.39782137251459065,0.015039302166551352,0.017255151356550764,0.13744380931708172
0.6382796636410057,0.18972880542278292,0.4791554016061128,0.020620986022986475,0.33015595232136546,0.039039033409208064,0.04014744752449795,0.027996862631982002
0.9841432856209577,0.6461375564336778,0.3806843808852136,0.037445352748036384,0.255578706227243,0.05758667543530465,0.05456077640124136,-0.0539759680309361
0.7714775648713111,-0.1826526954770088,0.7777128081768752,0.035363827375695114,0.09411563877947629,0.06882028618827463,0.08598142269998789,0.22263269893734786
0.826217132806778,0.32253532856702805,0.4244527365081012,0.01483912746421993,0.2010351097211242,0.031858147494494914,0.0851930649811402,0.9836268759781859
0.4629238974303007,0.691028742492199,0.6086886097677052,0.037687387787736955,0.19190737367607652,0.019884765893220902,0.020772868216060208,0.04369381697463492
0.3379191483743489,0.6264911606907846,0.2833827299065888,0.027981590544804934,0.3434527828823775,0.03920797195285559,0.0394424690024333,0.005963036992017368
0.6133725274540485,-0.7862545400857925,0.5869682687334716,0.00695164589677006,0.3226624798495323,0.04674506276845933,0.040641024960894154,-0.13993061748019417
0.29425882143899795,0.662392869591713,0.7105351849459112,0.028366115591488782,0.26953839343041186,0.015188233722001315,0.04879430769011378,1.1670926295135742
0.46276646558195356,-0.05264632701873784,0.2862414284609258,0.00911526383832097,0.0792609219904989,0.023093205373734237,0.052650839560665186,0.8241437499293535
0.7662489369511605,0.6223059639334678,0.3128283662721515,0.03556323025375605,0.348216593451798,0.028970295693725348,0.044054315630346536,0.4191523001369371
0.6267834522947668,-0.20589025765657432,0.767500018235296,0.032523938375525176,0.11007510186173022,0.015743561517447234,0.018682781740615384,0.17117084801423438
0.37335805853828785,-0.5428006947040558,0.7852101191878319,0.04292625044006854,0.23256574007682507,0.046312588695436724,0.050883813967845096,0.09413105807674828
0.3324462321028113,0.608662547171116,0.4863876584917307,0.023306448683142664,0.17914479598402977,0.03579450597986579,0.035104337129052886,-0.019469729611668263
0.7466840432398021,0.11585687249898913,0.6000742023810745,0.005922980937175453,0.06313074822537601,0.059547542277723554,0.060615165859211236,0.017770100093325306
0.5812170362472534,0.5940262392163278,0.541907725762576,0.010252141514793039,0.35242998567409817,0.04254252828657627,0.02719040539581329,-0.447640072892239
0.7530911798402667,-0.11496422439813614,0.7567123803310096,0.007967171552591027,0.34587157689966264,0.044043734967708595,0.05079289021901786,0.1425732716815754
0.3602277148887515,0.0670082479715347,0.19759885286912324,0.029725213237106803,0.31516534062102436,0.028017210885882382,0.04352788651827723,0.4405828062471083
0.7833794330060482,0.5712174668908119,0.7983118563890458,0.006131894174031914,0.11984116616658867,0.034417807552963496,0.0631422981293872,0.6068167879664366
0.9584968681260944,0.5917786732316017,0.14685684693977238,0.032042226921766996,0.31105590579099957,0.0562024843133986,0.055238146719030184,-0.01730718242838691
0.7590049968101085,-0.04659462571144102,0.41977077815681696,0.010145711502991617,0.10863429661840202,0.013709807936102152,0.026720254933461546,0.6673104051068394
0.3924355678260326,0.6503735765814782,0.2896736750379205,0.036927094478160144,0.25612979279831055,0.06359625469893217,0.056411354299634696,-0.11988412461871752
0.676625126414001,-0.6747469648718835,0.5759730895981193,0.02833478684537113,0.2727938471827656,0.024331455267965797,0.02830066950409563,0.1511154930247347
0.9422881313599646,0.19967750310897825,0.541004278510809,0.028629684578627353,0.08502607559785247,0.013962688948959114,0.013706359620753181,-0.018528765887770797
0.6810918824374675,-0.6137877926230431,0.5135493679903448,0.0183845243556425,0.38390925242565577,0.06793547203764319,0.08544051056727768,0.22926203691061958
0.42361291252076627,0.2344285249710083,0.5194124300964177,0.03457850323058665,0.25911641810089353,0.029198921881616116,0.010675882385112346,-1.0061445720046087
0.5711216970905661,-0.6339945688843728,0.7108780764043332,0.04509872956201434,0.2014776177238673,0.031613729968667036,0.04053935371804982,0.2486816801551945
0.2855473593249917,-0.21232329756021506,0.5825925838202238,0.04245448507834226,0.28113684188574556,0.052638490032404665,0.0995982214808464,0.6376967060022123
0.5755625324137509,0.7730736508965492,0.49158643689006576,0.021624828311614695,0.2265483713708818,0.0637283897586167,0.08717417728621513,0.3132780126285164
0.8593666430003941,-0.5237967744469643,0.5977146012708545,0.04914061863906682,0.23377225426957016,0.05613792035728694,0.05909758859540785,0.051378595091220794
0.5632507469877601,0.3232728451490403,0.26063483385369185,0.023354533440433447,0.3468847370706499,0.039551671445369724,0.0377170943900516,-0.04749453111609565
0.6375389495305717,0.3873487830162048,0.7574418064206839,0.03076847352087498,0.15618352657184006,0.03650369623675943,0.08112695510033519,0.7986017523620601
0.3993910246528685,0.07329195886850359,0.28540863236412406,0.0408207988832146,0.09794881027191879,0.015273410510271788,0.008316817609593272,-0.6078337585810664
0.33231746595352885,-0.43544833809137345,0.7520036643370986,0.048054152913391594,0.13027270915918054,0.0685657056607306,0.08016875321208604,0.1563413358832108
0.557318360786885,0.12198614031076427,0.18165689855813982,0.017553588366135957,0.11821710099466146,0.03372892362996936,0.08262721377890557,0.8959833536924423
0.49732475008815524,-0.4215544253587723,0.2527352963574231,0.03633945383131504,0.3222819706425071,0.0102035591006279,0.07957087280228735,2.053911515454263
0.3781999683007598,-0.33194522708654406,0.5776920132339001,0.046129972124472264,0.20015422138385475,0.06108630614355207,0.030052585862576964,-0.7093390097434726
0.2678454004228115,-0.42421717941761017,0.3798959431238472,0.00745816107839346,0.26593866255134346,0.02447617033496499,0.021878914730623367,-0.11217662949425102
0.39057973569259047,0.5716985940933228,0.7199550427496434,0.04893777050543577,0.0788248475175351,0.019926926977932455,0.02117336952299193,0.06067230591361818
0.9352826015651226,-0.038866454362869285,0.7896699429489673,0.02748786447104067,0.1366024591960013,0.06417068742215634,0.06381522219763122,-0.005554769889661797
0.7479001955501735,-0.3429358556866646,0.7084259344264865,0.01969014973379672,0.23114144811406734,0.06968180635944009,0.06357821541838347,-0.09166836904832537
0.943657755497843,0.5771796748042106,0.3662753590382636,0.01737630646210164,0.16939366534352304,0.043243725225329405,0.08640459356829525,0.6921886993391696
0.3982992918416858,0.7063608974218369,0.27176886340603235,0.037235046857967975,0.10811387565918268,0.06770283197984099,0.08288786185309857,0.2023606219229639
0.7226095017790795,0.6174554452300072,0.6127628833055496,0.024480141270905736,0.22710363483056428,0.03983026646077633,0.04427718511987128,0.10584244868495882
0.5058882145211101,-0.29122626930475237,0.33726111827418215,0.014687982262112202,0.19251062572002414,0.05572789883241058,0.054340044702403244,-0.025219471599789246
0.5397988957166672,0.6745683297514915,0.2991539116017521,0.013171079279854895,0.07151641603559256,0.015671155396848917,0.0888679845770821,1.735330162469319
0.8065088037773966,-0.7752247154712677,0.6854354039765895,0.03201382936909795,0.17230390026234094,0.01900224044919014,0.09500402578152717,1.609362376757287
0.4536685733869672,-0.6136777713894844,0.7091693012975157,0.04823965277057141,0.1872723803855479,0.05771118318662048,0.05480856612961392,-0.05160447282173735
0.926751946862787,0.41579873859882355,0.3776919214986265,0.042905777222476904,0.22254556845873597,0.060635786838829524,0.062047010809369876,0.023007075919140134
0.44410950209945443,-0.4912889361381531,0.4964475542306901,0.022086483379825952,0.19448473919183018,0.05964030306786299,0.06423474865715992,0.07421274910718932
0.42031370516866445,0.04162891805171964,0.42894626157358295,0.008623552690260113,0.3924046263098717,0.06412111332640053,0.03303808978758752,-0.6631125589239191
0.6846955241449177,0.06447475254535673,0.2891189963556826,0.02845261125825346,0.17652898118831217,0.018083084411919116,0.06211817900650203,1.2340617453067446
0.3424249091558158,-0.4304261922836304,0.16860164366662503,0.008460796498693527,0.3133980946149677,0.056283701602369555,0.07097882264293731,0.23197655864475972
0.8238073160871864,-0.6162489399313927,0.6433986089192331,0.0478179907379672,0.28915710463188593,0.05738539922982455,0.02774837129749358,-0.7266127556621096
0.6260485010966659,-0.659284919500351,0.4909925774671138,0.04266280751675368,0.240464403340593,0.05371827518567444,0.04666558178527699,-0.1407463774376556
0.586040816474706,0.19722898006439205,0.49361211247742176,0.013447712385095657,0.2765200461260975,0.02777969412505627,0.024809925457251126,-0.11306153349375274
0.42170271452516317,0.2644382119178772,0.22677587624639275,0.04823699298314751,0.054197424277663234,0.016093981619924307,0.058757969401776786,1.2949814035385931
0.6737300520762801,-0.2685273244976998,0.12247623726725579,0.01283164631575346,0.23335940921679144,0.017951186560094357,0.018204077328555286,0.013989381657524511
0.36881763068959117,0.40956670939922346,0.1117203664034605,0.024312125351279978,0.36657832683995367,0.06701664166525007,0.06922412081311667,0.03240839693947945
0.4591014656051993,-0.03078880310058596,0.5789885704405606,0.02446617643348873,0.155514611909166,0.05446337871253491,0.05954684788826853,0.08923483663268209
0.9515584505535662,0.7792614236474038,0.396819243952632,0.016113061201758684,0.2546565995551646,0.06133623158559204,0.021447985698468983,-1.0507399878041286
0.8975527704134584,-0.06703672111034398,0.46096483981236824,0.03350157007575035,0.09836769443936647,0.05956362513825298,0.053513807425031854,-0.1071053679649049
0.2824691722728312,-0.7603161439299584,0.5725350565277041,0.04781989267561585,0.3720451272558421,0.05706427074968815,0.0542826780811287,-0.04997301761516316
0.7197179353609682,0.4869498804211616,0.5639972621574998,0.04066117186564952,0.12491315542720259,0.05165854647755624,0.04984018746192911,-0.03583401520212229
0.4001990660093725,-0.7398184701800347,0.553363834694028,0.046977310450747614,0.08678330085240304,0.039526301827281715,0.025397539003752172,-0.44231403964541993
0.9885190548934042,-0.2922448173165322,0.10201302887871862,0.022495149103924635,0.10670429766178133,0.05427229948341847,0.0687448075954458,0.236387249461936
0.9346983268857002,0.7750864282250405,0.12119186455383897,0.027884091660380368,0.2341742688789964,0.035907519124448305,0.038219990934979825,0.062411981705215495
0.8025922163575888,-0.48839589208364487,0.2620818183757365,0.043564028530381625,0.3479480629321188,0.0484282504580915,0.058525184583850205,0.189373836709509
0.8958028305880725,-0.19484190046787264,0.3632289469242096,0.006083631846122444,0.24608029951341454,0.06739986898377538,0.03402964863460511,-0.6834109107618431
0.8792031854577362,0.16994504183530812,0.11089946404099466,0.04661589996889234,0.06358196106739343,0.04575992807745934,0.012041886439546942,-1.3350176667034857
0.7372897125408053,-0.6725673466920853,0.42146324142813685,0.044286317955702544,0.19095388492569326,0.04531841406598688,0.014513615304604172,-1.1386262460377
0.5495683091692627,-0.18961446136236193,0.68633336070925,0.03477833836339415,0.2512971717864275,0.06266970805823803,0.08883367575705052,0.3488876037779681
0.47678422261029485,0.3830755084753037,0.26708367867395283,0.019553072801791135,0.17948289480991664,0.04246463280171156,0.03069769761990756,-0.3244839044271455
0.9124479911476373,-0.18908785730600353,0.2589810082688928,0.03756058748811483,0.3623482420574874,0.053493649847805504,0.05147167172502686,-0.038531359686176034
0.3175730409659445,0.21696090251207356,0.1814370509237051,0.011572135528549552,0.3352333401795477,0.0241600139439106,0.02307530182002316,-0.04593608995402447
0.9078878810442984,-0.1536691159009933,0.5606612535193563,0.022468814337626104,0.34279491542838514,0.03945041995495558,0.035935220844737846,-0.09332679590731978
0.957436654213816,0.6525241747498514,0.2821604870259762,0.0200479532731697,0.11683028042316437,0.019833404161036017,0.02114012102100659,0.06380511014407576
0.9539328007586301,-0.1005763649940491,0.2232334600761533,0.013034845693036916,0.31280285441316663,0.015421783775091171,0.029503662348724903,0.6487333622911845
0.6132376110740005,0.1397314548492432,0.7512500289827586,0.04363337968476117,0.11320467265322805,0.019134111367166043,0.05898204087279737,1.1257603279627626
0.6423426105640828,-0.3384970709681511,0.20091896234080198,0.011625513541512193,0.16046262020245194,0.030284066144376995,0.010359158688224852,-1.072750678541244
0.9223760948888957,-0.06964259892702107,0.1097866808064282,0.0072306378791108725,0.31395504102110866,0.05122776594012976,0.05969431086811866,0.15295503194606133
0.3043384252674878,-0.2676906943321228,0.23330336483195427,0.012980517591349782,0.30383893037214876,0.052151341866701846,0.05034167599916177,-0.03531662928106874
0.9438289040699601,0.37210098057985297,0.20380931776016953,0.01762224805541337,0.0767001313623041,0.03987346410751343,0.037624622797485935,-0.058052344980472265
0.6944007406011223,0.792071670293808,0.7865019857883454,0.031311016343534,0.13014250034466388,0.05994417829439044,0.07339973782189191,0.20250659629844153
0.2660706377588212,0.13750377595424657,0.2907871414907277,0.008223433154635132,0.2692341898567975,0.05213855532929302,0.0908471943018958,0.5552742110226472
0.7276398261077701,-0.40519091486930847,0.3048082368448377,0.012077648444101216,0.3440727193374187,0.020455895252525808,0.0203772742066451,-0.0038508469500708195
0.2808141502737999,-0.017673943936824754,0.32237920574843887,0.02359638592228294,0.3282789330929518,0.010685266740620137,0.07409224085044117,1.936444962463748
0.3810148484259844,0.2191885963082314,0.24930370040237906,0.007901144996285438,0.14368274402804673,0.05961284825578333,0.07701631648931653,0.25614617626431596
0.3668036244623363,-0.09508167505264287,0.4957537337206305,0.03887291507795453,0.3212112294510007,0.031173283867537975,0.04469849582761526,0.3603784089683683
0.9802543583884835,-0.7336134195327759,0.33556219767779116,0.045795922479592265,0.2202948461286724,0.05129731992259622,0.05231717082152181,0.01968612358691245
0.7131167239695788,0.5085229679942131,0.2049801139160991,0.01766165536362678,0.23499676715582613,0.04023789662867785,0.037802480221367334,-0.06243453897132235
0.787345093395561,-0.046053075790405296,0.38660057233646516,0.04677188215777278,0.14043432781472803,0.024385228082537652,0.02189379065140488,-0.10777447779293059
0.35870102209970356,0.018081402778625466,0.34892826015129685,0.013216850254684689,0.18743688114918772,0.06245770486071706,0.03848783090244978,-0.484147494560054
0.9883109470456839,0.5651823818683626,0.34312932863831525,0.04399736202787608,0.3403098694514483,0.05012111293151975,0.060447312191604395,0.18732977762175448
0.6339949266053736,-0.5498253718018532,0.7472305498085916,0.028165632202290004,0.20832722284831107,0.012821771781891585,0.012730296723256996,-0.007159925185806732
0.9213181966170668,-0.11755708307027812,0.280789852142334,0.022744258134625855,0.38941786475479606,0.04323254818096758,0.038123689317818885,-0.12575778589146158
0.40584634931758046,0.3331468492746352,0.7516260284930468,0.015073088677600027,0.21081603271886706,0.042981149367988115,0.010547437071800232,-1.404878733956504
0.4051031452044844,-0.46839000135660175,0.48891964964568624,0.03201626590453088,0.1447489435784519,0.04182156134396792,0.0458478105692037,0.09191541736100013
0.32342623088508843,-0.20346588641405106,0.6978695678524673,0.012552597587928177,0.25747265988029544,0.0258697322010994,0.02479519814128552,-0.042423633339804354
0.2905199070461094,-0.5972916066646576,0.7842891709879041,0.04528016784228385,0.1059612026438117,0.03507187623530626,0.02813518778886646,-0.22037853501735322
0.5659019478596747,-0.6513008728623391,0.4086423486471177,0.025079444791190328,0.25137339625507593,0.049174688328057534,0.05153475589771557,0.04687742560750248
0.27385847428813576,-0.6087562933564187,0.33994608642533425,0.009161118464544416,0.2227587866596878,0.06630756741389633,0.025904698562808335,-0.9398796657074326
0.2530964785441756,0.40172348022460946,0.6460008463822305,0.01679802391678095,0.35177862541750077,0.01445632504299283,0.014092381275554892,-0.025497721742085505
0.7355143406428397,0.40610354244709024,0.3354566900059581,0.03760849773418158,0.3241887255106121,0.06847048673778773,0.06910161139992732,0.00917524844483722
0.6452475739270449,-0.03624193519353869,0.5892357846722007,0.006473400527611375,0.35502414088696244,0.024261276945471765,0.032852030727081,0.30313202322552313
0.8178346411883831,0.6260105803608895,0.4655220775865019,0.039572245003655554,0.2315796067938209,0.050519917849451305,0.06205505828722768,0.20565435648295416
0.6800204548984766,-0.11503413468599322,0.15761346882209182,0.04305551141500473,0.30980377830564976,0.05307786816731096,0.06321213965232263,0.17473631979155588
0.7946738397330045,-0.06438318639993668,0.514223197195679,0.03294681523926556,0.30755970627069473,0.03757557507604361,0.035878086721757824,-0.046227528870504436
0.5352862252295016,-0.6118317171931267,0.6434121689759195,0.01720107016153634,0.06048394870012999,0.040452093537896874,0.04120268206208049,0.018384954475369412
0.34249800965189936,0.2198221743106843,0.5221037903800607,0.029603656991384928,0.11947254156693816,0.025224783811718228,0.028424115896005627,0.11941094030473728
0.27524528378620744,0.008563324809074402,0.7929519486613572,0.02696575354319066,0.20807110401801765,0.05277038743719459,0.03045060867909342,-0.5498442059705531
0.8358547484129667,-0.44790944010019307,0.7654263961128891,0.012849804409779609,0.11596098886802793,0.04085665430873633,0.041329325648923734,0.011502607914741761
0.8778769134171307,0.7771725043654443,0.5126323391683401,0.017850997652858497,0.1389059373177588,0.0369890152476728,0.0762412924040109,0.7232822276191931
0.9428045563958585,-0.21088185459375386,0.47018998172134163,0.02246997594367713,0.20127861346118153,0.06398167818784714,0.09011162283364683,0.34245239149883927
0.9067504853196442,0.38247742950916286,0.7434308250434697,0.03785525429993868,0.2687660380266607,0.05604989193379879,0.054656791049055756,-0.025168750189204
0.42614019285887483,0.15140732973814008,0.3868987071327865,0.02726286103948951,0.06901264935731888,0.012504043225198984,0.05409257239662111,1.4646448324412078
0.8710298781841993,0.7126898527145387,0.7601267954334617,0.03631737518589944,0.17549685649573804,0.02551357099786401,0.04712505230214446,0.6135942490344043
0.2641210545785725,0.04604027718305592,0.7189209345728159,0.011647593528032303,0.3291130415163934,0.014780169874429703,0.07292171983979642,1.5961001258406846
0.5488664233870804,0.03033237606286998,0.5524415291845799,0.012345713442191483,0.3591650888323784,0.03262490784749389,0.04765197979751974,0.37884813693733904
0.2918991541862488,0.21020577102899551,0.6105024394579232,0.043151664123870434,0.08748538484796883,0.056721422076225284,0.07060720881142452,0.21898029332176716
0.40207009728997944,-0.1252949297428131,0.16288885828107597,0.048722026185132564,0.25838939468376343,0.04597996924072505,0.056483886192097536,0.20574954697116982
0.665979307834059,-0.3348821297287941,0.6623974706977606,0.01222896912135184,0.0699384524486959,0.013505207803100348,0.01220813220403401,-0.10097307047099371
0.4939810776151716,-0.7161693125963211,0.6752325695939362,0.022977162725292148,0.3023585079237819,0.06317711478099228,0.05233980770468289,-0.18818490454976397
0.5786304968781769,0.3015482947230339,0.3084872536361218,0.009627290917560458,0.11653144122101368,0.0668094776198268,0.06850779123138637,0.025102528389550197
0.8721641450375318,-0.560592420399189,0.5178144745528699,0.03271956411655993,0.3665071639232338,0.014493512250483037,0.050677876216359434,1.2517883305220774
0.33631416970863937,-0.7211872115731239,0.6190058597363531,0.014955042353831233,0.2969832682050765,0.014969953931868077,0.013935912231934498,-0.07157599891107516
0.30445041542872786,0.08758200705051422,0.7852816602215171,0.03886549751274288,0.24099491252563898,0.061982775218784814,0.09027371923904867,0.37598985234143767
0.7315769345127046,0.4903680831193924,0.43832963304594164,0.007079713246785104,0.31471566306427123,0.06782659128308297,0.08712189242709428,0.25035388059216446
0.5402346634119749,-0.48030295968055725,0.653063406329602,0.026131974328309302,0.37229932844638824,0.05576729947701097,0.09778340224642307,0.5615671847303173
0.7339208188839257,0.35157741755247107,0.30029222229495645,0.03206476049497724,0.3631428072694689,0.05374200664460659,0.01691876146942377,-1.1557717900678437
0.7242345996387303,-0.1885203376412392,0.6745890021324158,0.017881501116789877,0.0639631697908044,0.02191899958997965,0.022635593534302778,0.03216978061960135
0.34391795486211774,-0.6612531021237373,0.682620364241302,0.03938243181910366,0.07135900300927461,0.05760683659464121,0.06068908801302313,0.05212266122426849
0.47280265321955084,0.38434257358312607,0.7053269340656698,0.03516924493014813,0.14389465348795058,0.03922153700143099,0.039222349150274415,2.0706491819698033e-05
0.3717760825902223,-0.7085778072476387,0.6975377623923124,0.04727964255493135,0.14808634016662836,0.04123359447345138,0.06818899048026651,0.5030297979714045
0.9168108989670872,0.7547139823436737,0.31337352748960257,0.03982820892240852,0.3727579223923385,0.010123087801039219,0.008818808879281196,-0.13793192280145283
0.7486821128986776,0.7406690299510956,0.6497699684463442,0.033208995554596187,0.10548018799163403,0.05837308917194606,0.020162874218076467,-1.0630119784000662
0.750615951102227,-0.7832234248518944,0.18075817972421648,0.009100150554440916,0.12377277095802129,0.06483900595456361,0.0924059913866222,0.3542844523860285
0.3011968771927059,-0.6538489982485771,0.20886341100558642,0.041335495095700024,0.3412957334890962,0.046829368341714146,0.05221581387203589,0.1088748619704186
0.9560770148970187,-0.4792545571923256,0.19197172988206151,0.04038816179614514,0.16502985167317094,0.054556511044502265,0.05259150596651559,-0.036682441181468746
0.31328299863263964,-0.7760488539934158,0.5693166742101312,0.03736484532244504,0.10692305006086827,0.06944745784625411,0.03036708501633257,-0.8272111723337888
0.5616673154942691,0.6723469018936157,0.23166837142780425,0.0421297758910805,0.12431137314997615,0.048530225977301604,0.047526359507652646,-0.020902325728602362
0.4254789410531521,-0.6366542711853982,0.49083458781242373,0.021114599946886303,0.12125262985937298,0.03277324618771672,0.07413644646760077,0.8162947489984846
0.8802543456293642,0.6965180665254593,0.15235018758103253,0.03330310777295381,0.12867620382457973,0.013171111010015012,0.011229936401524242,-0.15944276587943676
0.747078502252698,-0.14980804175138474,0.37419170057401063,0.027167568355798723,0.26716831456869844,0.014704221114516258,0.013433395916439793,-0.09039076414647904
0.6840944624505937,-0.14511859565973284,0.6996782714501024,0.013948160996660592,0.12494524451904,0.048756198957562454,0.05187824636997821,0.06206720975506771
0.850156862642616,0.11519530117511745,0.17446181643754244,0.00671865769661963,0.15729976631700993,0.02904052872210741,0.0288259882805869,-0.007415045371202066
0.8525498861446976,0.7081035017967225,0.5741289420984685,0.031412078668363395,0.2583504046313465,0.04086653215810657,0.09871243924833835,0.8818995259548423
0.3075531813502312,0.003278934955596946,0.7571277672424913,0.047572578587569296,0.26006597410887483,0.053671816252171996,0.04654838510397461,-0.14239571524501451
0.42637882443144914,-0.36686476618051533,0.45922815967351205,0.047563424543477596,0.3307760726194829,0.020286960285156967,0.023824462448048464,0.1607345576019992
0.36885818747803567,0.424429176747799,0.39537864178419113,0.01810643196105957,0.11971273091621698,0.0627329070493579,0.08122667131014169,0.2583575143604909
0.7957303155399859,-0.12281631678342819,0.6877899702638388,0.04837202535942197,0.23209250681102278,0.030517521146684885,0.02856747601793221,-0.06603211394734469
0.7715944047830999,0.1455703228712082,0.4603033672086895,0.011230648746713996,0.3781978989951313,0.0654012960381806,0.076706970299859,0.15945050632249722
0.38726020032539965,0.6431855663657189,0.20815066313371064,0.019078418952412905,0.10245870323851705,0.03435506146401167,0.03111807610375843,-0.09896048202585805
0.9899954975955189,0.3146646246314049,0.5035216917283833,0.024795764978043738,0.23511574133299296,0.031032582335174086,0.033853570324312465,0.08700677306887533
0.5317808459326625,0.4932052984833717,0.6481538665480912,0.02480165674351156,0.2898702808190137,0.04631401060149074,0.04162423114596264,-0.1067620429382595
0.829095513857901,0.33969990015029916,0.377063428517431,0.026168492520228032,0.14539345698431136,0.04163783494383097,0.03859396749000467,-0.07591326615536993
0.305354633051902,0.7513364359736443,0.647158549912274,0.0195095592411235,0.2894634872674942,0.044175648801028734,0.014127290295436978,-1.1400652964632216
0.9089392328076065,-0.24840614497661595,0.5165568972937763,0.015243935249745846,0.33590703932568433,0.02600702291354537,0.013454950070008635,-0.6590195403227451
0.6461733208037913,0.08986953198909764,0.4425657152198256,0.006372632449492812,0.1830959275830537,0.039769169427454475,0.03924973588006345,-0.013147259567166782
0.8202234234847128,-0.3005401909351349,0.6977154402062298,0.011112705604173243,0.3431550731416792,0.06480183718726039,0.01933816238772124,-1.209253485247535
0.9142572623677552,-0.42252389490604403,0.3222015279345215,0.03796621519140899,0.17352054635994138,0.035895848833024505,0.02533383583184332,-0.34848077052733273
0.2927997122704983,-0.4806194663047791,0.5468875196762384,0.007651925953105093,0.3550051251892001,0.06689352955669164,0.08379269441381322,0.22524358053443083
0.846953687518835,-0.7777599334716797,0.36056922785937784,0.03096816532313824,0.13806269769556823,0.019306381773203613,0.01795081304609144,-0.07280029412291346
0.4395743347518146,0.3192870393395424,0.3477171417325735,0.034877893999218944,0.14361435766331854,0.05396344490349293,0.056678371494635935,0.04908581173903114
0.3383383165113628,0.05000804513692858,0.7279986734502017,0.031991016720421615,0.12114918129518629,0.03995845163241029,0.013292519226670265,-1.1006387922666796
0.8638036871515214,0.5025554299354553,0.7753655604086817,0.0208399013010785,0.09850652203895152,0.05678215002641082,0.07310635208630654,0.25269324258736225
0.5326926624402404,-0.2229884624481201,0.6733206850476563,0.034307420370168984,0.1963675823993981,0.051035946253687146,0.05274170210855792,0.03287624103034805
0.6322675877064466,-0.04761892259120937,0.690212057158351,0.033365923473611475,0.37011170894838874,0.04285538829863072,0.03882690492991033,-0.09871795271511842
0.4048003607429564,0.4968777969479561,0.35326317036524413,0.044887680825777355,0.33711034213192764,0.02516182688996196,0.025601376835349045,0.017318092585118156
0.6548277030698955,0.03157900273799896,0.28281854484230284,0.01505700133275241,0.27507783141918485,0.027295471634715796,0.026042580865323545,-0.04698789024532928
0.5081756331026555,0.7975130751729012,0.7312096505425871,0.04779335452243686,0.2805902402382344,0.029794272314757113,0.04122983684763312,0.32484601874849556
0.5342810256965458,-0.30942392349243164,0.7940296035259963,0.023280316046439115,0.26639214996248484,0.01041859045624733,0.01142081078515338,0.09184544439424133
0.48354422559961674,0.5365217342972757,0.749076501838863,0.04056092757266015,0.19063463881611825,0.048358029276132586,0.06284752676723676,0.26207930910299754
0.9216101678647101,0.5887561380863191,0.7408101315610112,0.020027102283202113,0.3339510047342628,0.0645417882502079,0.06762515248753621,0.046667098196608026
0.3660915705375373,0.19674220830202105,0.5280723040923476,0.0072568619204685094,0.13021944551728667,0.06555005582049489,0.07448371801453117,0.1277664895788425
0.8003244807198644,0.7519102916121483,0.18288069367408755,0.03781174090690911,0.1615145308431238,0.06230787627398968,0.08530735702253879,0.3141728568311307
0.7843095754645765,-0.5602295711636543,0.7564668024890125,0.02972554511856288,0.2674048570450396,0.01823846109211445,0.018613348315912902,0.020346363586722312
0.37354581080377103,-0.13885101228952412,0.31768791899085047,0.019964843685738743,0.07096893168054522,0.03600758910179139,0.007700873794965446,-1.5423959223353114
0.47810229066759347,0.5633494764566422,0.5593906918540598,0.04849376240279526,0.08057724917307496,0.03277864323928952,0.09118614272680134,1.0231257591850351
0.9694684408046305,0.014252844452858016,0.3254395188763738,0.02302486191503704,0.13089567022398116,0.03657038489356637,0.03757716832910042,0.027157883719537344
0.7885830926708877,0.10001397430896763,0.5103085548616946,0.02042342942673713,0.09392208526842297,0.029873260408639912,0.031801535705310385,0.06255080168310365
0.9751298832893371,0.4033067300915718,0.3124420193955303,0.018945079259574414,0.2270779483020306,0.06875514125451446,0.09655717820860446,0.339583837536017
0.5547612658888101,-0.20750234574079518,0.568581644166261,0.04954127189237625,0.1438555320724845,0.010120164640247823,0.07254111460410059,1.9696235665827508
0.9052984567731619,0.31729994118213645,0.38687956528738143,0.038084278739988806,0.386537152947858,0.03722636638209224,0.031548578746150906,-0.16548874362282956
0.6683316456712782,0.5238117650151253,0.44370975634083154,0.04196172661148012,0.1413786677643657,0.029467303156852725,0.02389382703229785,-0.2096611386787154
0.6406753880344331,-0.5078332647681236,0.5865900637581944,0.027514444659464066,0.08300372776575388,0.054355271942913536,0.06565229129511863,0.18883089308446527
0.3888005981221795,0.41609902679920197,0.5462548595853151,0.030612169425003236,0.11053904811851681,0.011984530407935382,0.012863474729590846,0.0707751935455476
0.9064058615081012,0.025310686230659463,0.2622547814622522,0.02477147003170103,0.2143566854298115,0.04585908241569996,0.04389942821344748,-0.04367197360405963
