beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,T,Shift,SABR_volatility
0.002238422347915048,0.7492494339780367,0.3317173519853762,-0.14607061086911988,-0.9957330802160959,-0.0725643965751166,-0.10792679622202139,0.6090770181742727,1.0,0.0,0.4109586986315472
-0.5123804147833133,-0.9121446706800156,-0.11850072278087787,0.8255372653199964,-0.9962356905876627,0.0989247832676261,-0.15683135430694373,0.1536117962042165,1.0,0.0,0.7336446499890702
-0.7473479084295418,0.4788241489363415,0.4392751333375591,0.061751374714186014,-0.9982169864920788,-0.31353402211095904,-0.5339464116591324,-0.22858467790628656,1.0,0.0,0.4246683734769695
0.2379688845550516,-0.17238528725995864,-0.22971464886246862,-0.9762761014246908,-0.9986030660173505,0.35802449639843004,0.066468455350013,0.2637433999844723,1.0,0.0,0.041705555605595
0.8272456128981767,0.9943166660816574,0.8014122005243753,0.9497787670216438,-0.9834633822810378,0.721991911349547,0.6891622465708986,0.8763519352769013,1.0,0.0,1.0
-0.31433834746113587,-0.6570833610955445,-0.5297180067611911,-0.02024196057620742,-0.995616639396459,-0.6995382753817682,-0.8157337687997838,-0.5783957424368615,1.0,0.0,0.37844959721179444
-0.061051872492679404,0.5564021766263988,-0.47532209276464354,-0.31888873517725447,-0.9943620487807264,-0.8349909033354905,-0.8062621755343844,0.021072277632609437,1.0,0.0,0.2919839130627745
0.5473162497047825,-0.8471651655274822,0.19952622380266538,0.6550428212752517,-0.9897754567810642,0.8689208943335913,0.5653780020699684,0.49962458924109143,1.0,0.0,0.710790474965183
0.38753741707909173,0.04095737544918979,-0.7694631088209849,-0.6771428661381017,-0.996527422368644,0.23916775351144048,0.16616161529902396,0.6676041795120274,1.0,0.0,0.18252475110935656
-0.8771097957395696,-0.36245370976205254,0.5558085640973003,0.35697375133939313,-0.9982368876761711,-0.2144555261166201,-0.629688825640934,-0.8841993110206997,1.0,0.0,0.5204389505274621
-0.8799791070298669,0.04666036500836094,0.38946379563808087,-0.37683184225803257,-0.9988001189275096,-0.9171419531936188,-0.8268111912772731,0.25954534458002776,1.0,0.0,0.27090305340063553
0.3867445724128409,-0.3643185740777361,-0.16037714080282028,0.5870231775990224,-0.9919541974327112,0.8795292986315535,0.1717814468496528,-0.22547305946420612,1.0,0.0,0.6221830723189719
0.5540908945532554,0.5621050767740119,0.870753516059124,-0.6124219627289981,-0.9946671604046111,0.009025064293305629,-0.44363649744389266,-0.5725188784268354,1.0,0.0,0.1485613188169429
-0.05635130999150029,-0.8490301192547238,-0.5795255369855696,0.41626600029754557,-0.9939985981065733,-0.0372983457263214,0.031047753073219386,0.8743892093469491,1.0,0.0,0.6323391326193598
-0.31915964377638684,0.9963571794029862,-0.41574579595164063,0.24315679094668363,-0.9956560932672158,-0.43450092499431836,-0.42414832941582814,0.5019640380809679,1.0,0.0,0.5463087349954002
0.8205919998983697,-0.6630988887556233,0.12823660612197907,-0.7816207754227442,-0.9951592899211176,0.3942634197275994,-0.017088810059467052,0.016412752264119534,1.0,0.0,0.1100156482742182
0.23888508573980238,0.48086481127693365,-0.8407565339767711,0.7615955246540937,-0.9916944873599141,0.5301767294531605,-0.2806131284543679,-0.8876010870303018,1.0,0.0,0.6201104579307906
-0.7446017748369879,-0.1784006659007741,0.6153810534352036,-0.20616986205335053,-0.9984560912973405,-0.5484999597261592,-0.46703056170732615,0.6715451213994462,1.0,0.0,0.349909246588999
-0.5113430923395184,0.7433023806694417,-0.9519728294851364,-0.907446623883333,-0.9996238121654821,0.7712042983512815,0.7990030497107397,0.9733982462775922,1.0,0.0,0.10133382046911647
0.005351734560406163,-0.9100355637917923,0.7229364653606116,0.11891809107735996,-0.9903836636860979,-0.8075350528932697,-0.851163381589318,-0.41542953646918884,1.0,0.0,0.4347463059239828
0.931516303339833,0.22785567204566257,-0.30843835422451393,-0.08034198673533588,-0.9821763349147642,-0.1793726123581949,-0.41462076450193475,-0.08370960973041407,1.0,0.0,0.3809194627780376
-0.4289547537477061,-0.4253222005797924,0.016772340415332376,0.8858362513808431,-0.9957460343891371,0.14932907029849152,-0.03077764889541723,0.3833209984772874,1.0,0.0,0.7777826257470842
-0.19565041421313611,0.2919258635163135,0.9783065436557021,0.7112323688087652,-0.9949607922410786,0.2524333333990314,0.23014059366884787,0.7745874339435935,1.0,0.0,0.7734228446080649
0.6940919298509267,-0.1095168076186635,-0.6907423093597009,-0.25103550245702455,-0.9878355036976945,-0.2939527386858274,-0.6313259196513856,-0.7078290957718598,1.0,0.0,0.27534792125005253
0.3692305098833577,0.8074164732150592,0.27800668291792263,0.29205502068419165,-0.9846485159072652,-0.6565807797031258,-0.6664729177184223,0.15081690810036286,1.0,0.0,0.5473703190293877
-0.8642656503041267,-0.5942129740076791,-0.05306445355226819,-0.7382200909336173,-0.999691752642586,0.6400278100568149,0.45648581070595196,0.6127398442395373,1.0,0.0,0.12510783076640952
-0.7521488322175696,0.8747355808013166,0.6717555915344775,0.8229321667079801,-0.9972871803800344,-0.08929620562221463,-0.5493865120113662,-0.7924260438491008,1.0,0.0,0.6720397614024205
0.2624850277199178,-0.5365368992237292,-0.8800998037949777,-0.1429372774438824,-0.9942523290597312,0.11344379074894806,0.09211758469121234,0.7273737271106575,1.0,0.0,0.4014972803606697
0.6723039208518466,0.3593670774869145,0.08852329592044139,0.1812726738373951,-0.9916387730156571,0.9936596187451201,0.7016122742834479,0.5621175750770068,1.0,0.0,0.5611175766699484
-0.1860699245411801,-0.05196277961135169,-0.35974129823569756,-0.8452787765411671,-0.9975957696088453,-0.9591954921822717,-0.878098423060556,0.0874539967104368,1.0,0.0,0.08771454148886632
-0.43938693687923513,0.16834108700274258,-0.6335183541148719,-0.5505418769795162,-0.9982098761846014,-0.5748005420282616,-0.7349253827233992,-0.48689632957061446,1.0,0.0,0.18592632250950739
0.9522027466756424,-0.4908176402257041,0.9085696381640083,0.47991277173162805,-0.9832660187930866,0.5977882986576599,0.6135163929666754,0.9265526504219451,1.0,0.0,0.718204063282801
0.11294700276201652,0.6836657488498835,-0.1229234441310667,-0.4381644231453855,-0.9970621065157446,0.48318097784692116,0.18377324260400418,0.3247996730130931,1.0,0.0,0.27115215108824814
-0.6223564373414026,-0.9754088970533604,0.335108553075647,0.5238017928671683,-0.996653749244228,-0.43925516073066584,-0.5905185256219566,-0.14843395746825241,1.0,0.0,0.6038894350820729
-0.6373679629911075,0.4154950842815372,-0.23414261573608286,0.35384280617814445,-0.9977532124070008,0.2246301916355622,-0.14987744024985217,-0.04620901868446174,1.0,0.0,0.5453488858363047
0.12725659733568584,-0.23803381066957122,0.4426591814413414,-0.6745363405290373,-0.9969996110080022,-0.1977356544751765,-0.26324947070672,0.44571797619138653,1.0,0.0,0.1668254708698052
0.8114997803019355,0.9308654056309515,-0.5262080660952047,0.6498737852780776,-0.9492674964385621,-0.8202267990084816,-0.6959844395599091,0.619184233302101,1.0,0.0,0.7653182303855451
-0.296883364701785,-0.7226099271400768,0.7971101262129654,-0.31416793273843857,-0.9982725643145196,0.8524323341442885,-0.1612654331683765,-0.9724801774413858,1.0,0.0,0.2888834670052132
-0.07752608300975039,0.6196702216183655,0.19608107727262425,-0.01897220332703453,-0.9968501088401516,0.736512811528145,0.054388596612834794,-0.2981886943552169,1.0,0.0,0.38685103405198706
0.5640347480023435,-0.7815776692316704,-0.4709552243172883,0.9489727428287904,-0.9621437960815296,-0.7162720069323987,-0.6972287814116549,0.20191989767178214,1.0,0.0,0.8168782358005923
0.4972696473392033,0.10434761623705806,0.5602936952546052,-0.9692456390616262,-0.9968035810591532,-0.328312940147357,-0.23661052889242984,0.8286982047854919,1.0,0.0,0.07363964898561624
-0.9880626453069994,-0.29698817083132095,-0.7727899926410764,0.05523030931297401,-0.9990058134158758,0.374497348690654,-0.2792771770431195,-0.6533397693384637,1.0,0.0,0.415709970303518
-0.941443651260557,0.5107157875523749,-0.271864892148439,0.559382587558471,-0.9979701329967653,-0.5306730576446627,-0.7866978108180889,-0.9371651936379017,1.0,0.0,0.5816962464521362
0.44820904586031496,-0.8283970946075607,0.05921411260688991,-0.4727846662572466,-0.9956672417364189,0.5470222605454507,0.4109908619400515,0.6622441530164176,1.0,0.0,0.24737763727115994
0.6155558113271882,0.026032824270087115,-0.971912736779954,0.4531224576957784,-0.9882246125259412,0.4350417054913336,0.19096969252118945,0.41031632172012067,1.0,0.0,0.6410479653757688
-0.11781636460643274,-0.3129199860540695,0.6971282479503111,-0.5227584624185052,-0.9971440352700615,-0.39274889864299456,-0.5394569825830436,-0.051996066431892765,1.0,0.0,0.20821884225634466
-0.25757314006435683,0.4619482501121023,0.29801525143200625,-0.8184733132363963,-0.9988933886617106,-0.00823949991629469,-0.4565529025267868,-0.5868451281208186,1.0,0.0,0.08090743319855462
0.7590053359927453,-0.12871305745054998,-0.027202834627211736,0.1535048705495714,-0.9854988451998219,0.039055921928055515,0.08478423550564207,0.8475794131051907,1.0,0.0,0.5673995125224306
0.17729797105685408,0.9466750548616513,0.9417864979964388,-0.17853298295029152,-0.9964489418056259,0.9168891570193471,0.4188618881039039,0.1967246340834266,1.0,0.0,0.3794624225975451
-0.68301476819158,-0.6441730287887624,-0.7331154054299378,0.8575370370004687,-0.9942930886519128,-0.8807617370321652,-0.8830813967601376,-0.34394106062621993,1.0,0.0,0.7116522820263539
-0.5728076551973704,0.21503470659107812,0.8342406233863486,0.027341311873781526,-0.9982972069960515,0.6583383708079884,0.17860795075996116,0.07003905396604168,1.0,0.0,0.42699462653704606
0.06681618938071776,-0.3817447321199128,-0.6219048323107637,-0.9423171932018756,-0.9977979717563639,-0.6392422307766757,-0.5776971993866995,0.5112742419818881,1.0,0.0,0.05764456587913675
0.9929812089374686,0.6997156134075324,0.40946616489720666,0.9836985688188329,-0.9620554271559407,-0.2536657568965148,-0.20040076251392414,0.7533602723553394,1.0,0.0,0.9543574326981048
-0.490419819538936,-0.8972200822460972,-0.1345083688912747,-0.05469112984223812,-0.9979878237734247,0.2936999574146839,-0.35821527911020945,-0.7751547092675787,1.0,0.0,0.3733114377999973
-0.13406389932480844,0.7655406855265924,-0.8607055017211414,-0.3489093700016681,-0.9973920109282676,0.17789489827435845,-0.23868722852645785,-0.21350135466428355,1.0,0.0,0.2688976519711543
0.6325052771215995,-0.5831084720354265,0.5895809427429239,0.6855775625243599,-0.9805814752678323,-0.1498254133931216,-0.2741539085872641,0.3088772255700651,1.0,0.0,0.7179495188634185
0.30764341382757165,0.2808120627420312,-0.3791642271575446,-0.6466319702704727,-0.9934435388887771,-0.7696897921698048,-0.5888573782762695,0.9359938965033633,1.0,0.0,0.20806251540729614
-0.802678625031557,-0.06764650383908598,0.1706693178639842,0.32692927113350034,-0.998477229182445,0.8080758184871568,0.02853798493528603,-0.44755113331011676,1.0,0.0,0.5190606179796692
-0.81568964934982,0.3384954953521064,-0.5541211689963015,-0.24188883700448516,-0.9987337492939687,-0.4834490944369392,-0.49757769326776646,0.3634929183016321,1.0,0.0,0.32837572368403234
0.32602568465857384,-0.0003199117603295338,0.778969910318752,0.7963217567607894,-0.9902938897779872,0.43800752113933283,-0.056307326287446946,-0.14397550105636664,1.0,0.0,0.709498225370008
0.7358431733024777,0.8231020117523241,-0.1896569968717674,-0.7546920426732477,-0.9958834237044907,0.5755709052145512,-0.06814968577734182,-0.3710169399815648,1.0,0.0,0.10484761802082429
-0.2496092850293521,-0.5156598331800318,0.4773719132987737,0.21526762584465264,-0.9945909889982952,-0.5960460428716723,-0.4229131911006312,0.9807835357591846,1.0,0.0,0.5541787318418198
-0.375968310205135,0.6342276508031566,0.5157546748755335,0.38935287882123637,-0.9920607667342939,-0.9931341586638515,-0.8402798079131226,0.5656034427622919,1.0,0.0,0.6218651380813532
0.8887840492183265,-0.9567273020119288,-0.8075713857177749,-0.5845176483580462,-0.9945182455166692,0.9606948120761554,0.41003415786216135,0.1294399712204775,1.0,0.0,0.19066178452280372
0.04952970234186038,0.14966879076334047,0.2239255040524002,0.6227267797307849,-0.9927759768570389,0.08878467623999153,-0.43637994911832134,-0.6947788095269556,1.0,0.0,0.59576667212864
-0.5589392747622464,-0.44137405827008797,-0.452868424839886,-0.41157298517983476,-0.9985932473213659,-0.11493681034540293,-0.06499446136373965,0.8039756982196316,1.0,0.0,0.27008343665869067
-0.7009087689470606,0.8870346118744343,0.11637678314976974,-0.7104370899409415,-0.9994615882331609,0.32981224513811225,0.3607778365255885,0.8964900269734285,1.0,0.0,0.19506291242690524
0.19079726545063913,-0.7095501806689524,-0.3416626054763161,0.26526476253595477,-0.9905499128568142,-0.3739719035125135,-0.6317212730705121,-0.5116273353847789,1.0,0.0,0.4817667589569792
0.8750390513797295,0.4024298539015236,0.627208464437385,-0.2856555704543653,-0.9764185105229921,-0.7380058460277279,-0.7918086340425776,-0.2758985379040719,1.0,0.0,0.2872940620189091
-0.3604227065627945,-0.1942123157150836,-0.9148721364221235,0.7468128691586409,-0.996321571112763,0.7157604626470477,0.31323182599769606,0.2569053060135149,1.0,0.0,0.7176809618749953
-0.014107474962812727,0.09347785685931005,-0.07844497825323993,0.920441170109263,-0.9940429987423898,0.818979174320277,0.6614302631017124,0.7111592386882797,1.0,0.0,0.8521039634917444
0.5006160319178652,-0.255362146879099,0.3698274841880367,-0.11593809835839819,-0.9815994761633413,-0.8527004358311783,-0.9259262138275862,-0.8471975432641983,1.0,0.0,0.31688835403715804
0.43385233574274995,0.5780387137572544,-0.6614252577610116,0.09115000089979053,-0.9895311633884442,-0.22288792094644605,-0.4144244812362362,0.013662590226834942,1.0,0.0,0.4543978612441653
-0.9246454939041403,-0.770717208655952,0.8904222692833055,-0.8806409929157235,-0.9998482424404667,0.19850603256459443,0.03978558083456796,0.462958216628371,1.0,0.0,0.06347600524174511
-0.9132572269710207,0.9671981517237636,-0.718258667394575,0.2719305172409747,-0.9986931200909706,0.5384233735565158,0.47100044707038746,0.7777706273096051,1.0,0.0,0.562617990472229
0.4158415166026779,-0.6295106211212027,0.9898474887255455,-0.7020010876474628,-0.9943882096538972,-0.508171347911228,-0.7428688761088105,-0.733821149480172,1.0,0.0,0.12627304533904876
0.520965364598851,0.4512478474016069,-0.04116109795134926,0.723972315288552,-0.9804544055911122,-0.3798922550033872,-0.47728783963714794,0.16197390854999877,1.0,0.0,0.7216500525844878
-0.026857625875423397,-0.1452703344624576,0.2508527354141248,-0.31014428355973833,-0.9971213013726348,0.4165535795568307,0.2682270743455335,0.5903495361472426,1.0,0.0,0.32277663351953756
-0.34852898785980324,0.013354369662472826,0.7422889410910569,-0.10871726043094787,-0.997478294806663,0.04779331486430882,0.14449545091728577,0.9590024779986112,1.0,0.0,0.4261090157533227
0.8535929513924385,-0.3353654612165339,-0.9560517194415517,0.9293102417888148,-0.9730894800653354,-0.030909760303414746,-0.4201005392644245,-0.4104816909358121,1.0,0.0,0.7242300507810686
0.20966833164313514,0.529317996306768,0.013063505744302706,-0.9029416500907113,-0.995964116086808,-0.8935432353738176,-0.8615871354864628,-0.11236906022069311,1.0,0.0,0.06203173695305262
-0.7112040834166792,-0.8195580915148774,-0.2887158232086824,0.06707902161952672,-0.9986100065986626,0.9352711391493269,0.5489847047184595,0.39350553203865435,1.0,0.0,0.43495645890240375
-0.5407148244251199,0.25833386294934735,0.15527750663514217,0.8035149750299735,-0.9949641771926006,-0.6500701078543485,-0.5902345458968886,0.4921691436522271,1.0,0.0,0.7648773040963358
0.03835506660579524,-0.08036137875464945,-0.42776201971853167,-0.23292537859852436,-0.9968864851224396,0.6786739742019474,0.17903139462812612,0.04384286162012241,1.0,0.0,0.32564942848206085
0.9022971686918453,0.7742821108056706,0.6039790253237971,0.19287631523579396,-0.9850861869208354,0.308297260342675,-0.3865631548783064,-0.8934602842245851,1.0,0.0,0.39437641448954763
-0.3955546743252121,-0.5645999069860876,-0.8131014378081229,-0.7787315050657092,-0.9989074674013816,-0.27047610729189686,-0.23738304800477583,0.6874324940107995,1.0,0.0,0.12053766787760076
-0.22892615360296942,0.714353045446564,-0.18020014147470986,-0.5777613147359727,-0.9980727490780176,-0.13892191411739319,-0.2744901006949433,0.28465769157054305,1.0,0.0,0.20528977821229571
0.7231864860385784,-0.876725895121064,0.3930719818283892,0.3977574387437297,-0.9846052043995801,0.1574536279759764,-0.259204359767257,-0.23821956367144698,1.0,0.0,0.5496291582037895
0.33610736793113816,0.1983876007672566,-0.575310770089976,-0.43438584487483967,-0.9964577143253097,0.7936165446063832,-0.02228418731940196,-0.5479523127271066,1.0,0.0,0.22015955464101944
-0.8347743467393703,-0.39253126796459237,0.8515370960925193,0.5981436053821856,-0.9970911486435009,-0.7530484693282092,-0.58878708152404,0.8712995485552849,1.0,0.0,0.69010602807778
-0.7813679668655572,0.1388768008136243,-0.4984754345334279,-0.9661659037200249,-0.9998709331408125,0.4604021705258621,-0.10975415474742989,-0.3111203177003867,1.0,0.0,0.0347566736562691
0.29588510714241156,-0.45802280330580575,0.20761822976942224,0.005751217260151487,-0.9900504820128315,-0.49239920717295615,-0.537643217524289,0.2276498108149097,1.0,0.0,0.4318301660359084
0.6429321887662449,0.6547201391085882,-0.7608827848588924,-0.04506380483836958,-0.9821932232243146,-0.6146407448014154,-0.4812448911563786,0.8254671140056058,1.0,0.0,0.4791765241809464
-0.15306659249579102,-0.9420953836856392,0.5331435403238514,0.9911893662713562,-0.9943317593051954,0.5880767925556132,-0.16116994397962014,-0.6282357616620762,1.0,0.0,0.7560432912691899
-0.47251007883145424,0.841612752482907,0.4620155093530518,0.6603152754370698,-0.9971653993041708,0.9384058221424842,0.31381610572175167,-0.018303460319903292,1.0,0.0,0.6705773580201161
0.981694050240399,-0.5069124173265692,-0.2382177131194534,-0.3720350848275231,-0.958835147853272,-0.9842596606743264,-0.8510413577311025,0.43562119872889715,1.0,0.0,0.3039053120859531
0.07967126337218322,0.32578655140322205,0.7933974393606715,0.33515832532246503,-0.993115967993013,-0.09617307341030945,-0.11637975157036462,0.6354631700822068,1.0,0.0,0.6088701002520852
-0.5932618811537509,-0.022795995479474595,-0.5064893276524178,-0.6406615766961173,-0.9991444736303915,0.07614075240014784,-0.5168150022177141,-0.9783423541768782,1.0,0.0,0.14678391309632688
-0.6704934929455122,0.5868717858832586,0.9356143163481612,-0.49807458790616654,-0.9988988421092784,-0.3532550222135409,-0.6142957634834108,-0.4819693966660297,1.0,0.0,0.20342890437396394
0.15675028145176273,-0.7521171159750976,-0.645530740602553,0.5363512743623884,-0.9926780840441045,0.3191214656621475,0.35991006835415607,0.9118284609531603,1.0,0.0,0.6974447125968676
0.7782216603607819,0.07103020601560159,0.32370274729325166,-0.514620046760048,-0.9942259289733321,0.6993318596052154,0.3440617954604488,0.33530508521738933,1.0,0.0,0.2415905358935171
-0.26778642051194823,-0.2680465920610977,-0.09527218524162917,0.45912435325457235,-0.9930805539060643,-0.7232709611463639,-0.7676253946973592,-0.1776163810985481,1.0,0.0,0.5778683900002707
-0.10674283710641741,0.3858742757092175,-0.8999265821378573,0.12974675385183954,-0.9916642665640101,-0.8732487590249014,-0.9327854022285165,-0.8190269204096469,1.0,0.0,0.41160794782819554
0.597432439422652,-0.20490720471283705,0.6753599404455755,-0.8400948651243748,-0.9973846227716459,0.8295314403973593,0.682998350227682,0.730704577119331,1.0,0.0,0.13190624769793297
0.46790030325578735,0.9017024736470306,-0.35552275366911457,0.867192041276057,-0.9867557334391863,0.21504077195938565,0.08664322446301509,0.5392277762567204,1.0,0.0,0.8408342448454146
-0.9550616938129305,-0.6890254445949439,0.0693107132330466,-0.17113663183763062,-0.9990344611478831,-0.23769794367420105,-0.39968530657231083,0.0987359436148047,1.0,0.0,0.34122733838722613
-0.9748432687294302,0.4955594369092176,0.570236722751051,-0.6675901976703883,-0.9997351823623548,0.8940035836881641,0.20083396350003047,-0.18395537929895875,1.0,0.0,0.14940179357636219
0.4774276887512223,-0.15784928518248856,-0.8566032751463062,0.36304761710308475,-0.9683652352251549,-0.9338293006207485,-0.8331276400423264,0.2982751993608682,1.0,0.0,0.5918827675997695
0.5825529412354196,0.9797673267801225,0.17440148915343334,-0.3363159831977991,-0.9920649402577262,-0.048247392687482904,0.05518369088592645,0.9505957820943775,1.0,0.0,0.3868055915298975
-0.0884451242779114,-0.6738281713993451,-0.3988785024348036,0.6255891551055996,-0.9937252801109145,0.02948182266762589,-0.39886167170455933,-0.45241931049976913,1.0,0.0,0.622504659491741
-0.2870649055827339,0.5396917003608612,-0.5943660913890014,0.9554858908181831,-0.9950985957139348,0.3796811428785736,-0.008652362912823008,0.05864436650099031,1.0,0.0,0.7889952912367495
0.7921289697020448,-0.8616801707907542,0.8227069803235469,-0.01032255014134198,-0.980430733092533,-0.4177365842813423,-0.4021046294721077,0.5343861592831749,1.0,0.0,0.4503728497189489
0.1482029529155815,0.05546667327467751,-0.1464044224851524,0.032664450511686205,-0.9916810401213291,-0.5377176154307914,-0.4369350958676035,0.7500556778355376,1.0,0.0,0.4841417933507509
-0.6497385370446664,-0.34574512604115887,0.43664249528789334,-0.9940700914123877,-0.9998297083035804,0.5098566290382678,-0.24368808983026446,-0.7489530573111729,1.0,0.0,0.033180519337917394
-0.6023008475563671,0.7946731356202065,-0.0073563185122398345,-0.13651669051887882,-0.9975110494159163,-0.7947995642340231,-0.8697611241152272,-0.6115898161467724,1.0,0.0,0.3332771418664582
0.09994125738150172,-0.616723332157382,0.29441514215560805,0.8316114291509566,-0.9932309429949447,0.7528373423002672,0.6986616871272846,0.8507860410758264,1.0,0.0,0.8077551982740474
0.9638847565047115,0.3104632488911735,-0.7373220954116211,-0.8678779778922763,-0.9942422104779499,0.1406071803413047,-0.12217149597103494,0.17071649333058292,1.0,0.0,0.08812814969585347
-0.4571421615514031,-0.10074262790551324,0.9610264334061251,0.15653688532148702,-0.9971127229997377,-0.15674788475337964,-0.46901306365826945,-0.33086159531446346,1.0,0.0,0.45626411546639895
-0.16746208250219752,0.24832151570681707,0.03218033527610542,0.4868923316569158,-0.9940031955806261,-0.3068554069109688,-0.6822460845555098,-0.9313856396842841,1.0,0.0,0.534674298008666
0.6617224931718875,-0.4107170461131905,-0.25982610666999695,-0.5414258044062465,-0.994025065874605,0.2709364705093713,0.18116288502195443,0.6461161986513768,1.0,0.0,0.23600805182326623
0.2746419705764225,0.7325447843656939,0.7085528377732682,0.5017462289553796,-0.9929058747334178,0.6486421851216879,0.35388867776728916,0.4205020710711438,1.0,0.0,0.6756367439606604
-0.7733088189945196,-0.9266500343969524,-0.9995607097662236,-0.46247858805833,-0.9988454153318811,-0.6791280371219933,-0.7241765607430403,-0.08023068858683345,1.0,0.0,0.22937400920964784
-0.8447861017825767,0.667045287670339,0.3504794716231192,0.09386946233396554,-0.9986283066579439,0.09689403272675512,0.06404814491262023,0.6954025069947468,1.0,0.0,0.49068664463165096
0.35930334264610675,-0.9861686690383523,-0.07434660385967029,-0.9307249528764964,-0.9975687478909958,-0.074440150857362,-0.5538286546383439,-0.8414311179146512,1.0,0.0,0.049281288884561625
0.7063499809434814,0.18294412539580573,0.8941582331457996,0.8937295588727379,-0.8249149961078072,-0.9386016138515516,-0.8773180228133642,-0.0140570448018843,1.0,0.0,0.7513576717765584
-0.21648421702856813,-0.47035772753122873,-0.681135680857005,-0.07409689064049774,-0.9976221397967798,0.9830918571405358,0.6346916094649078,0.4728528030711586,1.0,0.0,0.40095553205520706
-0.40896975345628417,0.368142896411961,-0.31412007198150893,-0.2745484662781037,-0.9983572771486052,0.6142018681689625,0.6106310390069378,0.8995530220838696,1.0,0.0,0.36024204090003786
0.9181538552553636,-0.03341994013145511,0.10484699226823313,0.6893675716746523,-0.9562478722730219,-0.5894894097756556,-0.7511261473510048,-0.5358850124515264,1.0,0.0,0.6194054477429923
0.01613151916447153,0.8522307363643558,-0.9267719825890461,-0.7288064242736446,-0.9972700926494769,-0.4599265017957692,-0.6276309001462698,-0.2629846159171799,1.0,0.0,0.12339120819201443
-0.5297220587119584,-0.5492785379989803,0.6543809426468057,0.29969843230402393,-0.9976408878561805,0.4938562468922554,0.1460721115987127,0.23154944146991774,1.0,0.0,0.5295764184744287
-0.7339116390388291,0.12291555056089344,-0.7877210323235926,0.5634176676169176,-0.9974357748447898,-0.21645337427629974,-0.22876775094168367,0.5881860145931459,1.0,0.0,0.6589680376823981
0.2201685057791607,-0.28818356138460594,0.5121583432701247,-0.39866704503822525,-0.9960527393033111,0.2372590819448761,-0.07791151344423874,0.11815647122864564,1.0,0.0,0.26372229705437694
0.8416394339108564,0.6070185308704389,-0.4570789521007794,0.425646309504333,-0.9875778746593206,0.8747058136473287,-0.031040353861659487,-0.669134171658997,1.0,0.0,0.5054193806361381
-0.33120406367188737,-0.8039964997498577,0.24316166179109766,-0.604689872370949,-0.9975293793439205,-0.8290557567641378,-0.6684554412503781,0.8008214737173548,1.0,0.0,0.1934083957203521
-0.043202493104085304,0.9201382390607685,0.7519322957087571,-0.8066360020028631,-0.997470363951359,-0.6976312729655576,-0.6548604275751964,0.3532019443982233,1.0,0.0,0.11991416150849583
0.5338922630647791,-0.7391938487962615,-0.5420861611888492,0.21978973850521255,-0.9917862155386873,0.7239919055596817,0.13116013692383133,-0.11500177138815093,1.0,0.0,0.49123420169013676
0.40436057022437266,0.43605245557420724,0.48880034040094067,-0.19818405311052034,-0.9942049300954052,0.3520872037766225,-0.19546799080369737,-0.37589725695582155,1.0,0.0,0.3132686331927733
-0.8915218601948407,-0.22333700935604314,-0.21730119218704713,0.7678110711051018,-0.9976691182897598,-0.31931727227434314,-0.1692850254574898,0.9950715044662791,1.0,0.0,0.7531324433029821
-0.9019614755640599,0.6883263561132726,0.7879038842662283,-0.08657051960464823,-0.9990310071165557,0.4118132186327985,-0.039819266643343454,-0.06459660232326479,1.0,0.0,0.376732403196753
0.39600052103897854,-0.9004455315532164,-0.5119832702002955,0.8754531376963848,-0.9813497857210808,-0.38569699734046625,-0.4147316677086941,0.40608354070296127,1.0,0.0,0.8047918137521273
0.5409131832119418,0.20372159814036175,0.45676571462630067,-0.917822107045718,-0.9954964962995942,-0.5074482816650387,-0.43735661851995067,0.6591645581757342,1.0,0.0,0.086250827951967
-0.03826018543004639,-0.38510766659934753,-0.24346712039276985,0.11269718873012113,-0.9960407555035679,0.5399742787656274,-0.2974536489433054,-0.9529052818353858,1.0,0.0,0.41102563210084847
-0.33627190351696323,0.26880842882906064,-0.7517267032299084,0.28290042105354907,-0.9972812921151002,0.9244875075962642,0.13812207214680816,-0.3494054532040204,1.0,0.0,0.5005524363960857
0.834743807507055,-0.07221867003245054,0.5422995325405044,-0.7437084631618105,-0.9836953167884694,-0.9034378655259971,-0.8278407422593566,0.18519485219281273,1.0,0.0,0.1357499197552845
0.22865480241861746,0.7533692857270049,-0.48907527959359354,0.7057363660584985,-0.9899042763142568,-0.015841531565866873,0.034017506895813954,0.8391323056249099,1.0,0.0,0.7995733771318556
-0.7235985095513477,-0.5875737318093035,0.2170184741215877,-0.26019773260974044,-0.9987980359413945,0.06173599975084931,-0.42139996382925515,-0.5915568697489366,1.0,0.0,0.30052529493663027
-0.5206296789219302,0.021556090012936367,-0.3502737301237193,-0.6176661582508429,-0.9988192463050204,-0.27634190029347505,-0.6353169223712546,-0.7688219304802442,1.0,0.0,0.15667443577323933
0.027303465138325045,-0.3250722219763974,0.07455982619077339,0.40686722396055464,-0.9942809898430426,0.30129829308847267,0.2648544750767192,0.7628332728585286,1.0,0.0,0.6298717512882505
0.9134555783069778,0.506162606413154,-0.8944333213590043,-0.3862382491170968,-0.9920160494038159,0.6810184337276541,0.4347987374168092,0.5207363878884828,1.0,0.0,0.31345819371189176
-0.41574664287779406,-0.8404121433960997,0.6808531118120973,0.5817713515551044,-0.9944090532156804,-0.646844277329376,-0.6750484981846208,0.07378659387456177,1.0,0.0,0.6403795436038754
